"user_id","sex","sexpref","age","rt","dv","oc_id"
"user_5a19a032","male","women",21.2,1607,5,"oc_fb6af256"
"user_5a19a032","male","women",21.2,1679,3,"oc_c5c0eb4a"
"user_5a19a032","male","women",21.2,1527,5,"oc_c83ff86b"
"user_5a19a032","male","women",21.2,2087,3,"oc_faebed69"
"user_5a19a032","male","women",21.2,1743,5,"oc_cb07807e"
"user_5a19a032","male","women",21.2,1815,5,"oc_806707bb"
"user_5a19a032","male","women",21.2,2174,5,"oc_fe7b4e47"
"user_5a19a032","male","women",21.2,16614,5,"oc_d54c68bc"
"user_5a19a032","male","women",21.2,2022,3,"oc_a4301b3b"
"user_5a19a032","male","women",21.2,1935,3,"oc_dcebf90c"
"user_5a19a032","male","women",21.2,1351,5,"oc_6eb664e2"
"user_5a19a032","male","women",21.2,6759,3,"oc_ea426413"
"user_5a19a032","male","women",21.2,2775,4,"oc_8b6a9388"
"user_5a19a032","male","women",21.2,1007,5,"oc_ce35f413"
"user_5a19a032","male","women",21.2,1616,4,"oc_dfdc4178"
"user_5a19a032","male","women",21.2,976,5,"oc_6602c0a3"
"user_5a19a032","male","women",21.2,4279,4,"oc_c2b4b0b9"
"user_5a19a032","male","women",21.2,3383,4,"oc_7526f4be"
"user_5a19a032","male","women",21.2,1663,3,"oc_a870a46f"
"user_5a19a032","male","women",21.2,1983,6,"oc_82a1847a"
"user_5a19a032","male","women",21.2,5279,3,"oc_120579a1"
"user_5a19a032","male","women",21.2,1311,4,"oc_b36a112e"
"user_5a19a032","male","women",21.2,1368,3,"oc_6e4ebc64"
"user_5a19a032","male","women",21.2,2871,4,"oc_7bb86285"
"user_5a19a032","male","women",21.2,1471,4,"oc_a0df2eda"
"user_5a19a032","male","women",21.2,1647,4,"oc_575b4b4b"
"user_5a19a032","male","women",21.2,3206,5,"oc_c562a4dd"
"user_5a19a032","male","women",21.2,2191,4,"oc_6bcc3c59"
"user_5a19a032","male","women",21.2,2143,5,"oc_d318e70e"
"user_5a19a032","male","women",21.2,6743,5,"oc_1f7bf21d"
"user_5a19a032","male","women",21.2,3767,3,"oc_0593d0c1"
"user_5a19a032","male","women",21.2,2047,3,"oc_5c904572"
"user_5a19a032","male","women",21.2,1479,5,"oc_ee4bb560"
"user_5a19a032","male","women",21.2,2791,5,"oc_c179f416"
"user_5a19a032","male","women",21.2,16463,5,"oc_a478622f"
"user_5a19a032","male","women",21.2,3375,5,"oc_b8dcf65a"
"user_5a19a032","male","women",21.2,3527,4,"oc_05f3af11"
"user_5a19a032","male","women",21.2,1048,5,"oc_2ccdb7c8"
"user_5a19a032","male","women",21.2,3751,4,"oc_66451582"
"user_5a19a032","male","women",21.2,2735,4,"oc_cb8db72b"
"user_5a19a032","male","women",21.2,3375,3,"oc_e04390ac"
"user_5a19a032","male","women",21.2,4103,5,"oc_f213b8c3"
"user_5a19a032","male","women",21.2,2838,6,"oc_a8c91b5d"
"user_5a19a032","male","women",21.2,1359,4,"oc_94b0a208"
"user_5a19a032","male","women",21.2,3071,4,"oc_f37bfdfd"
"user_5a19a032","male","women",21.2,4800,3,"oc_324fc690"
"user_5a19a032","male","women",21.2,2399,5,"oc_abbd0aa9"
"user_5a19a032","male","women",21.2,1543,4,"oc_c9096053"
"user_5a19a032","male","women",21.2,1543,3,"oc_aa62975d"
"user_5a19a032","male","women",21.2,3767,4,"oc_6e4cb1e8"
"user_5a19a032","male","women",21.2,1767,3,"oc_7fa89c50"
"user_5a19a032","male","women",21.2,5903,4,"oc_300f116e"
"user_5a19a032","male","women",21.2,1863,3,"oc_089e166d"
"user_5a19a032","male","women",21.2,1695,4,"oc_5f9e3eea"
"user_5a19a032","male","women",21.2,1559,4,"oc_57f7a085"
"user_5a19a032","male","women",21.2,2927,5,"oc_f8bcbc39"
"user_5a19a032","male","women",21.2,991,3,"oc_8140ee91"
"user_5a19a032","male","women",21.2,1128,3,"oc_2a6755ca"
"user_5a19a032","male","women",21.2,2184,5,"oc_1016dfcf"
"user_5a19a032","male","women",21.2,1447,5,"oc_432284fb"
"user_5a19a032","male","women",21.2,1911,3,"oc_084bd0a3"
"user_5a19a032","male","women",21.2,1927,5,"oc_1a7df6f1"
"user_5a19a032","male","women",21.2,1471,3,"oc_0e1f78e0"
"user_5a19a032","male","women",21.2,4903,5,"oc_9b278215"
"user_5a19a032","male","women",21.2,3263,3,"oc_a534250e"
"user_5a19a032","male","women",21.2,1071,3,"oc_1a309c34"
"user_5a19a032","male","women",21.2,1591,3,"oc_fc9f289b"
"user_5a19a032","male","women",21.2,1687,3,"oc_c6441943"
"user_5a19a032","male","women",21.2,1263,3,"oc_d3155af0"
"user_5a19a032","male","women",21.2,2031,3,"oc_2626be6f"
"user_5a19a032","male","women",21.2,1815,4,"oc_73db2cea"
"user_5a19a032","male","women",21.2,1575,3,"oc_95105780"
"user_5a19a032","male","women",21.2,2023,4,"oc_07edb1b4"
"user_5a19a032","male","women",21.2,1758,5,"oc_534f6a51"
"user_5a19a032","male","women",21.2,1623,5,"oc_9775a284"
"user_5a19a032","male","women",21.2,872,5,"oc_7569b06c"
"user_5a19a032","male","women",21.2,1440,4,"oc_89e11f78"
"user_5a19a032","male","women",21.2,1679,5,"oc_db61165b"
"user_5a19a032","male","women",21.2,7935,4,"oc_58a7f306"
"user_5a19a032","male","women",21.2,1654,3,"oc_9636d1e0"
"user_5a19a032","male","women",21.2,6711,5,"oc_a20a6662"
"user_5a19a032","male","women",21.2,2096,3,"oc_109a90c6"
"user_5a19a032","male","women",21.2,1006,3,"oc_f9cbfb38"
"user_5a19a032","male","women",21.2,1807,5,"oc_37f494fd"
"user_5a19a032","male","women",21.2,1511,3,"oc_410d44a2"
"user_5a19a032","male","women",21.2,1559,5,"oc_38dc4991"
"user_5a19a032","male","women",21.2,2247,5,"oc_022a241b"
"user_5a19a032","male","women",21.2,1672,4,"oc_301cc26a"
"user_5a19a032","male","women",21.2,1631,5,"oc_1162dab0"
"user_5a19a032","male","women",21.2,5423,5,"oc_ac21c92a"
"user_5a19a032","male","women",21.2,1512,6,"oc_9f30af07"
"user_5a19a032","male","women",21.2,1575,3,"oc_ffa9ce96"
"user_5a19a032","male","women",21.2,3016,5,"oc_384be998"
"user_5a19a032","male","women",21.2,1807,4,"oc_bf8a66e6"
"user_5a19a032","male","women",21.2,1423,5,"oc_c5090053"
"user_5a19a032","male","women",21.2,2007,3,"oc_80425e97"
"user_5a19a032","male","women",21.2,1751,3,"oc_d16c2453"
"user_5a19a032","male","women",21.2,1895,3,"oc_5a00f7ee"
"user_5a19a032","male","women",21.2,1591,5,"oc_db559d5b"
"user_5a19a032","male","women",21.2,2183,5,"oc_f2c68d15"
"user_5a19a032","male","women",21.2,2279,3,"oc_4644b9ae"
"user_5a19a032","male","women",21.2,1447,3,"oc_e39d135a"
"user_5a19a032","male","women",21.2,1567,5,"oc_c3e109bf"
"user_5a19a032","male","women",21.2,2287,3,"oc_a3aa1ba3"
"user_5a19a032","male","women",21.2,4631,5,"oc_6b6472a4"
"user_5a19a032","male","women",21.2,14047,5,"oc_7a2acdc6"
"user_5a19a032","male","women",21.2,2783,5,"oc_b1a7f235"
"user_5a19a032","male","women",21.2,1967,4,"oc_73e267ac"
"user_5a19a032","male","women",21.2,1895,3,"oc_51b20996"
"user_5a19a032","male","women",21.2,4478,2,"oc_c895d8ca"
"user_5a19a032","male","women",21.2,1711,4,"oc_7b2fa37e"
"user_5a19a032","male","women",21.2,68157,5,"oc_1aec4bba"
"user_5a19a032","male","women",21.2,1927,5,"oc_5a8c3c23"
"user_5a19a032","male","women",21.2,1159,3,"oc_9411482c"
"user_5a19a032","male","women",21.2,2575,5,"oc_fb290658"
"user_5a19a032","male","women",21.2,1583,5,"oc_ac7e85d2"
"user_5a19a032","male","women",21.2,8607,4,"oc_38dcc83d"
"user_5a19a032","male","women",21.2,3310,5,"oc_0c756b2a"
"user_5a19a032","male","women",21.2,1343,5,"oc_6b7bc5a0"
"user_5a19a032","male","women",21.2,1576,5,"oc_37da07b9"
"user_5a19a032","male","women",21.2,2607,3,"oc_aa928d09"
"user_5a19a032","male","women",21.2,4149,4,"oc_1ec711f4"
"user_5a19a032","male","women",21.2,2839,3,"oc_e7b0327b"
"user_5a19a032","male","women",21.2,2551,5,"oc_3ea79a24"
"user_5a19a032","male","women",21.2,775,5,"oc_e77b6c25"
"user_5a19a032","male","women",21.2,1783,4,"oc_cacf3081"
"user_5a19a032","male","women",21.2,1144,3,"oc_0646420f"
"user_5a19a032","male","women",21.2,5471,4,"oc_ccc07e0f"
"user_5a19a032","male","women",21.2,1551,4,"oc_376579be"
"user_5a19a032","male","women",21.2,983,3,"oc_f2a9b40e"
"user_5a19a032","male","women",21.2,4536,4,"oc_0b43e66a"
"user_5a19a032","male","women",21.2,1983,4,"oc_0a5898cc"
"user_5a19a032","male","women",21.2,4759,3,"oc_25668acc"
"user_5a19a032","male","women",21.2,1815,3,"oc_b99b4cd6"
"user_5a19a032","male","women",21.2,1975,3,"oc_5307d9c2"
"user_5a19a032","male","women",21.2,2111,4,"oc_4a07489a"
"user_5a19a032","male","women",21.2,2591,5,"oc_05309fb9"
"user_5a19a032","male","women",21.2,1607,5,"oc_cd6ff694"
"user_5a19a032","male","women",21.2,1575,5,"oc_79fcad60"
"user_5a19a032","male","women",21.2,2543,5,"oc_661e7254"
"user_5a19a032","male","women",21.2,4086,4,"oc_cf5b07c9"
"user_5a19a032","male","women",21.2,1584,3,"oc_dc532b11"
"user_5a19a032","male","women",21.2,2871,2,"oc_3190a492"
"user_5a19a032","male","women",21.2,2943,4,"oc_d76bd251"
"user_5a19a032","male","women",21.2,3327,3,"oc_20d47e06"
"user_5a19a032","male","women",21.2,2079,5,"oc_7c8505c9"
"user_5a19a032","male","women",21.2,3007,3,"oc_d785c833"
"user_5a19a032","male","women",21.2,2399,4,"oc_cb36cae3"
"user_5a19a032","male","women",21.2,3278,6,"oc_c7a8a32e"
"user_5a19a032","male","women",21.2,1343,3,"oc_2e621084"
"user_5a19a032","male","women",21.2,1199,3,"oc_46fb6e99"
"user_5a19a032","male","women",21.2,3367,5,"oc_c14c1041"
"user_5a19a032","male","women",21.2,1937,6,"oc_b21b078c"
"user_5a19a032","male","women",21.2,1384,5,"oc_ef548363"
"user_5a19a032","male","women",21.2,2559,6,"oc_a239479e"
"user_5a19a032","male","women",21.2,1951,4,"oc_24486ab4"
"user_5a19a032","male","women",21.2,1575,3,"oc_68e2a12c"
"user_5a19a032","male","women",21.2,1879,3,"oc_d35a3adf"
"user_5a19a032","male","women",21.2,3006,3,"oc_3b7902e5"
"user_5a19a032","male","women",21.2,8567,3,"oc_a62b0285"
"user_5a19a032","male","women",21.2,1728,3,"oc_3117a354"
"user_5a19a032","male","women",21.2,2351,5,"oc_606da71b"
"user_5a19a032","male","women",21.2,2182,3,"oc_166b1863"
"user_5a19a032","male","women",21.2,2887,4,"oc_3ea0ca83"
"user_5a19a032","male","women",21.2,2087,4,"oc_8e3306f3"
"user_5a19a032","male","women",21.2,1334,5,"oc_affa765d"
"user_5a19a032","male","women",21.2,2215,4,"oc_df5573c2"
"user_5a19a032","male","women",21.2,1087,5,"oc_debe31f3"
"user_5a19a032","male","women",21.2,1495,3,"oc_fd7c6cf9"
"user_5a19a032","male","women",21.2,2023,3,"oc_6140d155"
"user_5a19a032","male","women",21.2,1583,3,"oc_ef53a7e0"
"user_5a19a032","male","women",21.2,1495,5,"oc_fba5c1dd"
"user_5a19a032","male","women",21.2,1608,4,"oc_7b950e8f"
"user_5a19a032","male","women",21.2,1671,3,"oc_c354444c"
"user_5a19a032","male","women",21.2,4231,6,"oc_39e32e17"
"user_5a19a032","male","women",21.2,1615,3,"oc_bbd1d6c4"
"user_5a19a032","male","women",21.2,2967,3,"oc_25472be0"
"user_5a19a032","male","women",21.2,863,5,"oc_200e0602"
"user_5a19a032","male","women",21.2,4047,5,"oc_6b411558"
"user_5a19a032","male","women",21.2,3407,4,"oc_d54223e5"
"user_5a19a032","male","women",21.2,1880,5,"oc_8b495df0"
"user_5a19a032","male","women",21.2,6351,4,"oc_0b549910"
"user_5a19a032","male","women",21.2,2015,6,"oc_3c5d2851"
"user_5a19a032","male","women",21.2,2183,3,"oc_b05bb50f"
"user_5a19a032","male","women",21.2,2887,4,"oc_af32a5dc"
"user_5a19a032","male","women",21.2,1392,3,"oc_94447c52"
"user_5a19a032","male","women",21.2,9368,5,"oc_d0aec9e6"
"user_5a19a032","male","women",21.2,1839,5,"oc_58368b9a"
"user_5a19a032","male","women",21.2,4215,6,"oc_82f54c4f"
"user_5a19a032","male","women",21.2,4527,6,"oc_00965499"
"user_5a19a032","male","women",21.2,1311,5,"oc_cbae82ad"
"user_5a19a032","male","women",21.2,2591,4,"oc_5c321394"
"user_5a19a032","male","women",21.2,1565,3,"oc_d97d84ab"
"user_5a19a032","male","women",21.2,912,5,"oc_7a5c68fd"
"user_5a19a032","male","women",21.2,7342,5,"oc_730c9631"
"user_5a19a032","male","women",21.2,3143,4,"oc_c182cfe7"
"user_5a19a032","male","women",21.2,1430,3,"oc_9de8a3c0"
"user_5a19a032","male","women",21.2,1743,4,"oc_c994031a"
"user_5a19a032","male","women",21.2,1247,5,"oc_610f753a"
"user_5a19a032","male","women",21.2,1326,3,"oc_51945e98"
"user_5a19a032","male","women",21.2,2816,4,"oc_ff7de806"
"user_5a19a032","male","women",21.2,1655,4,"oc_92cd31c0"
"user_5a19a032","male","women",21.2,1415,5,"oc_22e72a96"
"user_5a19a032","male","women",21.2,1679,5,"oc_50dd56e8"
"user_5a19a032","male","women",21.2,2936,4,"oc_325deff7"
"user_5a19a032","male","women",21.2,1591,5,"oc_8bf9e53d"
"user_5a19a032","male","women",21.2,2632,4,"oc_d9c065a3"
"user_5a19a032","male","women",21.2,2270,3,"oc_c30fe824"
"user_5a19a032","male","women",21.2,4111,4,"oc_2483c646"
"user_5a19a032","male","women",21.2,1663,5,"oc_3eeea514"
"user_5a19a032","male","women",21.2,1711,5,"oc_db4d4a26"
"user_5a19a032","male","women",21.2,3021,4,"oc_8a6af7af"
"user_5a19a032","male","women",21.2,2056,5,"oc_ba0de295"
"user_5a19a032","male","women",21.2,2486,5,"oc_c8c1df22"
"user_5a19a032","male","women",21.2,1127,5,"oc_8303ed0d"
"user_5a19a032","male","women",21.2,1351,4,"oc_ff6dd47e"
"user_5a19a032","male","women",21.2,1343,3,"oc_e0ac9327"
"user_5a19a032","male","women",21.2,1560,5,"oc_871a8629"
"user_5a19a032","male","women",21.2,1775,4,"oc_7bf378e7"
"user_5a19a032","male","women",21.2,2743,3,"oc_59490830"
"user_5a19a032","male","women",21.2,1935,4,"oc_6dc9924c"
"user_5a19a032","male","women",21.2,2551,4,"oc_7b8f4572"
"user_5a19a032","male","women",21.2,2590,5,"oc_64324e24"
"user_5a19a032","male","women",21.2,1783,5,"oc_1506bfff"
"user_5a19a032","male","women",21.2,1847,6,"oc_fdeda795"
"user_5a19a032","male","women",21.2,2823,4,"oc_05546378"
"user_5a19a032","male","women",21.2,23655,6,"oc_269b92b1"
"user_5a19a032","male","women",21.2,2687,3,"oc_981a5d85"
"user_5a19a032","male","women",21.2,1035,5,"oc_7dd82d24"
"user_5a19a032","male","women",21.2,2495,3,"oc_5c31ecae"
"user_5a19a032","male","women",21.2,2047,3,"oc_44eaccec"
"user_5a19a032","male","women",21.2,2360,3,"oc_97e08eac"
"user_5a19a032","male","women",21.2,2023,3,"oc_3ae221ac"
"user_5a19a032","male","women",21.2,1544,5,"oc_ccfcb6d2"
"user_5a19a032","male","women",21.2,2368,4,"oc_e5bcd419"
"user_5a19a032","male","women",21.2,1944,5,"oc_5e189c65"
"user_5a19a032","male","women",21.2,1639,5,"oc_ca1b9a1e"
"user_5a19a032","male","women",21.2,4343,6,"oc_a52056d4"
"user_5a19a032","male","women",21.2,7551,5,"oc_9dc6048b"
"user_5a19a032","male","women",21.2,1791,4,"oc_be88baa6"
"user_5a19a032","male","women",21.2,3456,4,"oc_de3ecf5d"
"user_5a19a032","male","women",21.2,7406,5,"oc_df5037a9"
"user_5a19a032","male","women",21.2,1726,3,"oc_ebea2d20"
"user_5a19a032","male","women",21.2,2983,5,"oc_6cc38b1b"
"user_5a19a032","male","women",21.2,1823,5,"oc_da2a3c32"
"user_5a19a032","male","women",21.2,2031,5,"oc_d3e03e98"
"user_5a19a032","male","women",21.2,2416,4,"oc_8c35b19c"
"user_5a19a032","male","women",21.2,30719,6,"oc_cc7fa9d0"
"user_5a19a032","male","women",21.2,4102,5,"oc_380f3246"
"user_5a19a032","male","women",21.2,4256,4,"oc_3c2cd1d2"
"user_5a19a032","male","women",21.2,1519,3,"oc_441eafaf"
"user_5a19a032","male","women",21.2,2431,3,"oc_5039f0ff"
"user_5a19a032","male","women",21.2,1408,4,"oc_47094d82"
"user_5a19a032","male","women",21.2,2183,6,"oc_b1591099"
"user_5a19a032","male","women",21.2,3815,3,"oc_76143224"
"user_5a19a032","male","women",21.2,2055,5,"oc_2ab95758"
"user_5a19a032","male","women",21.2,2007,4,"oc_84d7c846"
"user_5a19a032","male","women",21.2,3935,3,"oc_3fd9838f"
"user_5a19a032","male","women",21.2,2023,5,"oc_9bc1f5a5"
"user_5a19a032","male","women",21.2,1544,4,"oc_e5fd1437"
"user_5a19a032","male","women",21.2,4295,4,"oc_3850ea28"
"user_5a19a032","male","women",21.2,4999,4,"oc_ec189e80"
"user_5a19a032","male","women",21.2,10335,5,"oc_4ddf947f"
"user_5a19a032","male","women",21.2,1807,4,"oc_bf28c240"
"user_5a19a032","male","women",21.2,2327,6,"oc_9d219433"
"user_5a19a032","male","women",21.2,1767,5,"oc_2987fcc3"
"user_5a19a032","male","women",21.2,41350,5,"oc_b72f3992"
"user_5a19a032","male","women",21.2,3751,4,"oc_92f9da35"
"user_5a19a032","male","women",21.2,2183,5,"oc_dd8978e5"
"user_5a19a032","male","women",21.2,3567,4,"oc_d05cabb5"
"user_5a19a032","male","women",21.2,2687,6,"oc_72f577c1"
"user_5a19a032","male","women",21.2,1334,5,"oc_2f913443"
"user_5a19a032","male","women",21.2,2191,3,"oc_8553f5ad"
"user_5a19a032","male","women",21.2,1719,4,"oc_8f4a4ef0"
"user_5a19a032","male","women",21.2,831,5,"oc_c249d76a"
"user_5a19a032","male","women",21.2,1512,4,"oc_34a6c15b"
"user_5a19a032","male","women",21.2,1127,5,"oc_3d7d2348"
"user_5a19a032","male","women",21.2,4679,5,"oc_aff64b8b"
"user_5a19a032","male","women",21.2,1991,3,"oc_52e2d853"
"user_5a19a032","male","women",21.2,2392,5,"oc_914f4028"
"user_5a19a032","male","women",21.2,1463,4,"oc_365f6b9f"
"user_5a19a032","male","women",21.2,1606,4,"oc_fe7a2d02"
"user_5a19a032","male","women",21.2,2607,4,"oc_9afb353c"
"user_5a19a032","male","women",21.2,4086,5,"oc_75c579ed"
"user_5a19a032","male","women",21.2,4559,5,"oc_6160fbf3"
"user_5a19a032","male","women",21.2,1487,3,"oc_b3df0737"
"user_5a19a032","male","women",21.2,1535,3,"oc_5879f6af"
"user_5a19a032","male","women",21.2,4455,3,"oc_fc6fa8a9"
"user_5a19a032","male","women",21.2,1896,3,"oc_5ba632bf"
"user_5a19a032","male","women",21.2,3055,5,"oc_f187da5b"
"user_5a19a032","male","women",21.2,2647,5,"oc_d1aae365"
"user_5a19a032","male","women",21.2,1743,5,"oc_ed3058fe"
"user_5a19a032","male","women",21.2,2503,3,"oc_75f9c852"
"user_5a19a032","male","women",21.2,2199,5,"oc_91872465"
"user_5a19a032","male","women",21.2,1391,3,"oc_82cea724"
"user_5a19a032","male","women",21.2,4959,4,"oc_09788851"
"user_5a19a032","male","women",21.2,2751,3,"oc_8fe48849"
"user_5a19a032","male","women",21.2,2303,5,"oc_70f2a1e4"
"user_5a19a032","male","women",21.2,1632,3,"oc_24fcba88"
"user_5a19a032","male","women",21.2,1974,5,"oc_f4dc646d"
"user_5a19a032","male","women",21.2,2319,3,"oc_b7888320"
"user_5a19a032","male","women",21.2,2351,4,"oc_70683f1a"
"user_5a19a032","male","women",21.2,1503,3,"oc_ca0eb4d8"
"user_5a19a032","male","women",21.2,2631,4,"oc_2a9d8014"
"user_5a19a032","male","women",21.2,1631,5,"oc_ae4d098d"
"user_5a19a032","male","women",21.2,3967,3,"oc_b2939c2e"
"user_5a19a032","male","women",21.2,4245,4,"oc_a5e9c41a"
"user_5a19a032","male","women",21.2,1264,2,"oc_06f15be0"
"user_5a19a032","male","women",21.2,2719,4,"oc_c973f88e"
"user_5a19a032","male","women",21.2,1279,5,"oc_c3a2428d"
"user_5a19a032","male","women",21.2,1983,6,"oc_824eac0b"
"user_5a19a032","male","women",21.2,1719,4,"oc_4e5c632f"
"user_5a19a032","male","women",21.2,2239,5,"oc_49dca78f"
"user_5a19a032","male","women",21.2,2191,5,"oc_47e6d398"
"user_5a19a032","male","women",21.2,2877,4,"oc_c818543a"
"user_5a19a032","male","women",21.2,2815,4,"oc_7234acd8"
"user_5a19a032","male","women",21.2,1629,5,"oc_72031a55"
"user_5a19a032","male","women",21.2,1063,3,"oc_f165d110"
"user_5a19a032","male","women",21.2,1079,5,"oc_8057754b"
"user_5a19a032","male","women",21.2,4495,5,"oc_6d32e61c"
"user_5a19a032","male","women",21.2,2591,3,"oc_1ef506e6"
"user_5a19a032","male","women",21.2,2087,5,"oc_5d7bf253"
"user_5a19a032","male","women",21.2,959,5,"oc_d001bbc7"
"user_5a19a032","male","women",21.2,4320,5,"oc_5c212b4f"
"user_5a19a032","male","women",21.2,1381,5,"oc_8ba735fe"
"user_5a19a032","male","women",21.2,3056,4,"oc_a456910e"
"user_5a19a032","male","women",21.2,2359,3,"oc_6e18042a"
"user_5a19a032","male","women",21.2,1335,3,"oc_324e1750"
"user_5a19a032","male","women",21.2,1552,5,"oc_b71c22c4"
"user_5a19a032","male","women",21.2,1279,3,"oc_5172b1cf"
"user_5a19a032","male","women",21.2,823,5,"oc_e722cc64"
"user_5a19a032","male","women",21.2,3455,4,"oc_e644dd77"
"user_5a19a032","male","women",21.2,6599,4,"oc_2fe8885a"
"user_5a19a032","male","women",21.2,3399,6,"oc_94f584de"
"user_5a19a032","male","women",21.2,4903,4,"oc_abb15798"
"user_5a19a032","male","women",21.2,6471,5,"oc_c01ef2d6"
"user_5a19a032","male","women",21.2,2799,6,"oc_6a91b3a8"
"user_5a19a032","male","women",21.2,1231,3,"oc_553a9753"
"user_5a19a032","male","women",21.2,8478,5,"oc_19e9f6e1"
"user_5a19a032","male","women",21.2,1575,5,"oc_448b12b2"
"user_5a19a032","male","women",21.2,3055,4,"oc_fdcfea01"
"user_5a19a032","male","women",21.2,4303,3,"oc_88c4c805"
"user_5a19a032","male","women",21.2,1615,3,"oc_f2373e42"
"user_5a19a032","male","women",21.2,1207,5,"oc_faf5d4c7"
"user_5a19a032","male","women",21.2,1143,5,"oc_0368ce35"
"user_5a19a032","male","women",21.2,2247,4,"oc_b9928cbc"
"user_5a19a032","male","women",21.2,1911,3,"oc_35a5398f"
"user_5a19a032","male","women",21.2,1431,3,"oc_f40dd723"
"user_5a19a032","male","women",21.2,1191,5,"oc_43fe661a"
"user_5a19a032","male","women",21.2,2943,4,"oc_6099090f"
"user_5a19a032","male","women",21.2,1463,5,"oc_a204ceee"
"user_5a19a032","male","women",21.2,2575,6,"oc_c2490425"
"user_5a19a032","male","women",21.2,1168,6,"oc_a8bcae4e"
"user_5a19a032","male","women",21.2,3263,4,"oc_e0b9ec39"
"user_5a19a032","male","women",21.2,1807,5,"oc_1411134e"
"user_5a19a032","male","women",21.2,2000,5,"oc_b6a5d1b2"
"user_5a19a032","male","women",21.2,2111,5,"oc_9533e0ae"
"user_5a19a032","male","women",21.2,3063,4,"oc_bc9346bc"
"user_5a19a032","male","women",21.2,1471,5,"oc_20b9e2d6"
"user_5a19a032","male","women",21.2,5271,3,"oc_586a3f72"
"user_5a19a032","male","women",21.2,2144,5,"oc_7bcdb5ed"
"user_5a19a032","male","women",21.2,2223,3,"oc_5d2ba597"
"user_5a19a032","male","women",21.2,1567,4,"oc_8ca51aeb"
"user_5a19a032","male","women",21.2,1711,3,"oc_327b43ab"
"user_5a19a032","male","women",21.2,4159,5,"oc_112bcd47"
"user_5a19a032","male","women",21.2,6783,3,"oc_62fe736c"
"user_5a19a032","male","women",21.2,2367,2,"oc_7f0cc717"
"user_5a19a032","male","women",21.2,1527,5,"oc_0b93a243"
"user_5a19a032","male","women",21.2,2055,3,"oc_a69848ad"
"user_5a19a032","male","women",21.2,1503,5,"oc_9d08aa9a"
"user_5a19a032","male","women",21.2,1551,4,"oc_01b425db"
"user_5a19a032","male","women",21.2,1623,3,"oc_325e3b96"
"user_5a19a032","male","women",21.2,1935,3,"oc_20e090fe"
"user_5a19a032","male","women",21.2,1446,4,"oc_09a258a5"
"user_5a19a032","male","women",21.2,4302,4,"oc_d1e84078"
"user_5a19a032","male","women",21.2,1831,3,"oc_60f22323"
"user_5a19a032","male","women",21.2,1031,5,"oc_77593161"
"user_5a19a032","male","women",21.2,1279,4,"oc_14ae3ed2"
"user_5a19a032","male","women",21.2,1815,3,"oc_d526c843"
"user_5a19a032","male","women",21.2,2863,4,"oc_31e5f85e"
"user_5a19a032","male","women",21.2,3455,2,"oc_0f46370e"
"user_5a19a032","male","women",21.2,1671,5,"oc_474e833d"
"user_5a19a032","male","women",21.2,1431,5,"oc_f2402544"
"user_5a19a032","male","women",21.2,4391,5,"oc_f772c5d0"
"user_5a19a032","male","women",21.2,3471,5,"oc_50af487c"
"user_5a19a032","male","women",21.2,2239,5,"oc_52a860d8"
"user_5a19a032","male","women",21.2,2287,4,"oc_03f245ba"
"user_5a19a032","male","women",21.2,1815,4,"oc_78e93f36"
"user_5a19a032","male","women",21.2,1151,4,"oc_90ef4dc2"
"user_5a19a032","male","women",21.2,2479,5,"oc_ef544ace"
"user_5a19a032","male","women",21.2,3015,4,"oc_6abd2244"
"user_5a19a032","male","women",21.2,2102,4,"oc_645ecfea"
"user_5a19a032","male","women",21.2,895,5,"oc_3c8e0f43"
"user_5a19a032","male","women",21.2,1623,4,"oc_fbf0a797"
"user_5a19a032","male","women",21.2,1375,3,"oc_b89dcb0c"
"user_5a19a032","male","women",21.2,6261,3,"oc_8f3cc0ca"
"user_5a19a032","male","women",21.2,1863,5,"oc_6a01a5fb"
"user_5a19a032","male","women",21.2,1727,5,"oc_24be38b7"
"user_5a19a032","male","women",21.2,5798,4,"oc_6017764c"
"user_5a19a032","male","women",21.2,967,5,"oc_7f83f035"
"user_5a19a032","male","women",21.2,1349,5,"oc_5608445f"
"user_5a19a032","male","women",21.2,1919,4,"oc_4e6de2ee"
"user_5a19a032","male","women",21.2,1727,3,"oc_289283f1"
"user_5a19a032","male","women",21.2,2047,4,"oc_e9a36cf7"
"user_5a19a032","male","women",21.2,1735,3,"oc_d82ebf20"
"user_5a19a032","male","women",21.2,1880,4,"oc_6ccfb1d1"
"user_5a19a032","male","women",21.2,1566,4,"oc_e81bdcbd"
"user_5a19a032","male","women",21.2,1335,3,"oc_102f8b46"
"user_5a19a032","male","women",21.2,2839,4,"oc_8e905db4"
"user_5a19a032","male","women",21.2,1496,3,"oc_c875b5fb"
"user_5a19a032","male","women",21.2,1079,5,"oc_3d0b8b9f"
"user_5a19a032","male","women",21.2,1943,2,"oc_1b7e52cb"
"user_5a19a032","male","women",21.2,1983,4,"oc_8a2689c1"
"user_5a19a032","male","women",21.2,1103,5,"oc_634d537b"
"user_5a19a032","male","women",21.2,2422,4,"oc_c02b96b9"
"user_5a19a032","male","women",21.2,2055,3,"oc_d9e87f08"
"user_5a19a032","male","women",21.2,2855,5,"oc_dac3b16a"
